plate_x,plate_z,z
-0.468,3.406,0.619841945965
0.081,2.179,0.990145979062
1.626,3.069,0.0120044377929
1.757,1.991,0.0137118620219
-0.549,2.755,0.97645017731
-0.321,2.298,0.989928887187
-0.741,1.798,0.815246650118
0.486,1.839,0.942230307822
0.548,1.033,0.0108366137485
-1.586,1.801,0.0345072766817
-0.333,2.682,0.988792613038
-0.721,3.408,0.471298048526
0.146,2.731,0.990646222237
0.126,2.007,0.976712207724
0.083,2.417,0.991143965397
1.556,2.049,0.0204166301557
-1.162,2.239,0.0921393046856
0.29,1.91,0.957367675148
-0.7,2.081,0.924382798347
0.327,1.652,0.859392666535
-0.067,3.663,0.0951553862818
1.59,2.923,0.0121194716216
-0.917,1.123,0.0228845347455
1.202,2.315,0.0752337881721
-0.079,4.115,0.0194576151195
-0.683,3.254,0.77297305407
0.026,1.235,0.0309974000127
-0.107,2.38,0.990563831327
0.177,2.906,0.990213981893
0.167,2.445,0.991401453617
0.093,1.709,0.902265567474
-0.969,2.317,0.494067784901
-0.615,2.331,0.982129375117
1.608,2.721,0.0153853992431
-0.276,3.363,0.716986572845
1.676,1.962,0.0146853708074
-1.127,3.964,0.00412632057733
0.58,2.09,0.970015184798
0.063,4.447,0.0225546484373
-0.461,1.152,0.0113397212473
0.129,1.648,0.829707205135
-0.474,2.486,0.973785865641
1.333,3.457,0.00989665893681
0.582,3.22,0.867681312959
-1.344,2.233,0.0487588109338
0.894,1.278,0.0256731012889
0.33,2.603,0.990989126133
0.214,2.907,0.990164517156
0.371,2.867,0.986351331825
0.232,1.853,0.965315601008
1.3,1.651,0.018020385677
1.5,2.06,0.0205144050863
-0.147,3.757,0.0394451648178
-0.477,3.301,0.812848834577
0.389,3.702,0.0710038634717
0.871,2.866,0.799576877564
0.595,3.255,0.802023744076
0.163,2.766,0.991035953881
-1.401,2.896,0.0193234055721
0.431,4.4,0.0207728151291
-0.761,1.646,0.597267446051
-0.534,4.269,0.0263731177222
-0.405,1.53,0.487810711552
0.587,1.639,0.716546053399
-0.847,1.71,0.533492674426
-1.046,2.413,0.294121523498
0.882,2.083,0.791116721436
0.261,3.272,0.859687055741
0.195,2.047,0.98484836936
-0.931,2.835,0.611266287109
-0.281,1.649,0.79043451727
0.533,1.904,0.942641329506
-0.953,2.659,0.531455737247
-0.746,3.998,0.0136040510161
-0.113,1.398,0.202158470969
1.251,2.203,0.0255557833556
0.949,3.154,0.433280213119
-0.371,3.191,0.936600758805
1.06,1.493,0.0703100965812
-1.563,2.82,0.0168249563127
0.527,2.002,0.955935188257
-1.44,1.313,0.0148851449462
-0.193,2.053,0.980858056553
-0.415,3.016,0.979117308086
0.305,3.778,0.0368727654973
0.496,3.429,0.499612588815
0.369,2.318,0.991104767409
0.232,1.681,0.849489576029
-1.101,3.343,0.0820532296869
0.498,3.874,0.0191596827987
-0.951,2.684,0.534083603676
-1.125,3.509,0.030969004593
0.475,1.986,0.976090322764
-0.435,1.383,0.112125501371
-0.389,3.066,0.981247366582
-0.426,3.002,0.977612695146
1.305,1.996,0.018450533474
1.288,1.892,0.0193148109215
0.685,2.343,0.974853632891
0.471,2.368,0.99005328994
0.365,2.642,0.989468522188
-1.105,2.216,0.180196407287
1.269,3.133,0.0138328172169
0.719,2.037,0.955510659377
0.797,2.874,0.901244503608
0.77,2.734,0.923818351209
0.855,2.232,0.87174584151
0.196,1.339,0.0732075529332
-0.886,3.56,0.115236910644
0.029,3.349,0.79819877333
-0.02,1.194,0.0226731326887
0.77,1.602,0.499692567666
1.297,2.009,0.0254099383069
0.836,1.969,0.838197838381
1.174,1.522,0.0280524811641
0.215,2.11,0.987118935865
-0.387,2.303,0.986763487198
0.087,1.563,0.61356325804
0.404,2.506,0.988521313188
-0.112,2.339,0.990042521918
0.333,1.588,0.690440603247
0.775,3.335,0.445240087708
1.12,2.941,0.145122022354
-0.083,2.295,0.99014000183
-0.37,2.449,0.98824533463
0.477,3.496,0.39868954508
0.459,1.439,0.259643016956
-1.205,2.114,0.0461521941828
0.245,2.024,0.982913645606
0.296,1.963,0.979422208802
-1.341,1.372,0.0285291358798
0.516,2.984,0.965114596341
-0.264,3.157,0.957170738765
0.599,1.091,0.0112893744529
0.916,3.289,0.304805722171
-0.87,2.494,0.744719037066
0.951,3.386,0.177624162017
1.263,1.183,0.00303203094075
1.015,2.398,0.490662163029
0.667,1.862,0.92232433212
-1.04,4.142,0.00811067854126
-0.714,3.44,0.410158442785
-1.576,1.965,0.0244316358679
0.268,2.207,0.990195298513
0.714,3.026,0.94419101589
-0.272,3.576,0.219922171524
1.14,1.484,0.0286416865521
1.138,2.399,0.12027519193
-0.825,1.04,0.0241757944143
-0.955,2.909,0.476731088518
0.946,1.629,0.27015670676
1.365,3.294,0.0088380626347
0.778,1.729,0.667296349188
-0.511,1.966,0.959407561584
-0.106,1.376,0.135852613795
-0.616,1.916,0.94546197568
1.468,1.937,0.0311348170098
-0.938,3.18,0.434979593454
1.123,2.15,0.19213902208
0.375,2.06,0.987298108431
0.908,1.947,0.669610835898
-0.42,3.681,0.0718784950251
0.281,2.718,0.990641442454
0.232,3.036,0.987694773797
0.55,2.258,0.969991089406
1.008,2.67,0.45020232992
-0.977,3.534,0.102186719379
-0.286,2.894,0.987525466595
0.259,2.255,0.988954562428
-0.901,1.653,0.425131355891
1.192,2.109,0.104012030072
0.725,3.621,0.0888009552425
-0.149,0.891,0.0132897390329
-0.219,2.719,0.989628590491
0.654,1.039,0.0167460450606
0.058,0.623,0.0101332294478
1.102,2.362,0.213405022118
0.828,1.317,0.0291544452476
-0.401,1.492,0.40822620464
0.167,3.653,0.135705835297
-0.848,1.758,0.577093863449
-0.612,1.994,0.953128729843
-0.406,0.752,0.0151207153201
0.612,1.233,0.0266907952815
0.706,2.93,0.962360432589
-0.206,1.065,0.0150932569507
-0.396,3.456,0.478750739941
0.327,2.497,0.990381438972
0.428,1.861,0.961429766617
-0.131,3.222,0.938654406018
-0.302,1.801,0.915932726522
1.756,2.786,0.0144639302338
1.181,2.581,0.0820130020161
1.171,2.958,0.0961771033784
-1.051,2.74,0.246618458098
-0.392,4.235,0.0264559395122
-0.029,3.938,0.0234644759794
-1.149,2.8,0.0676879843063
-0.923,1.271,0.0406245109958
1.562,1.767,0.0147239886281
-0.326,2.45,0.990084597465
0.276,2.032,0.979688913924
-1.017,1.631,0.148158808197
0.243,2.224,0.990696665525
-0.56,1.325,0.0702801758588
-0.033,1.626,0.747571621765
0.999,2.221,0.489288263662
0.482,2.08,0.982001900069
-0.525,1.927,0.959749514151
0.203,3.754,0.0542877332268
1.105,1.352,0.0192832562907
-1.031,3.572,0.041485853492
-0.21,2.226,0.988374488806
1.234,3.311,0.0153210959316
0.023,2.441,0.991184499873
0.097,2.635,0.990770143842
0.198,2.607,0.991439878565
-0.091,2.151,0.988309489552
0.988,2.906,0.435960901908
0.859,2.839,0.820238562751
-0.712,4.372,0.014733185284
-0.86,2.326,0.759506122717
-0.249,1.875,0.93701085282
1.537,3.727,0.00248802121418
-0.884,2.537,0.7502168376
1.074,3.531,0.0506143226522
-0.164,2.399,0.986872744548
0.125,1.702,0.892148888081
0.221,2.829,0.990445791109
0.378,2.006,0.975726706258
1.096,1.818,0.112039996617
-0.693,1.829,0.839205781201
0.056,1.09,0.0102795489238
1.385,2.807,0.0177010191233
0.042,2.903,0.990205977164
0.791,1.633,0.508647017492
-1.24,3.172,0.0339468230578
1.184,1.982,0.0750882575567
0.159,3.057,0.986161655199
0.645,2.953,0.937292532219
0.264,1.749,0.921045386265
0.189,2.486,0.990758785705
1.023,2.392,0.415992335445
0.122,0.753,0.00990598568891
0.925,2.206,0.76052738036
0.137,0.954,0.00975561741282
-0.312,1.992,0.963039784417
-1.088,4.097,0.00706351118696
-0.49,3.763,0.0448317578204
-0.583,3.772,0.0372416053579
0.59,1.294,0.0202539932781
1.124,2.214,0.201663873242
0.461,1.774,0.933629645605
0.154,1.634,0.780325557531
0.764,3.163,0.785686704536
0.283,2.463,0.9906964212
-0.899,0.916,0.0261064011129
0.608,2.217,0.981453732408
1.175,1.335,0.0153393128834
0.32,2.11,0.982808756248
0.779,2.043,0.893094470266
1.24,3.34,0.0130066605601
-0.665,1.892,0.892065810742
0.166,1.852,0.96708677985
0.921,1.677,0.374555329327
-0.619,1.836,0.900402265779
1.344,2.749,0.0166748589665
0.428,2.668,0.989135594233
0.14,2.018,0.98436411542
0.48,3.942,0.0196624718422
-1.22,2.488,0.039437735962
0.203,2.031,0.978777209969
0.997,0.804,0.0107398328091
0.75,1.777,0.806676821905
0.959,1.999,0.525919862322
0.62,1.628,0.674090314367
-0.463,2.089,0.966332159167
1.156,1.651,0.0714173765394
0.577,1.597,0.653291297646
-0.395,2.1,0.973379476907
0.608,1.255,0.0390295225317
0.201,1.232,0.0246671665395
-1.303,1.01,0.00507341092716
-0.217,2.031,0.967636587598
0.045,2.076,0.988025523454
1.505,2.087,0.0239135221444
0.483,2.28,0.986779720108
0.315,1.285,0.0241710231848
0.181,3.153,0.965640364894
1.303,3.462,0.0116841715568
-0.637,2.046,0.964991146329
0.478,0.966,0.0173056427727
0.198,2.354,0.991451524872
1.35,2.043,0.0220179109814
-0.475,2.354,0.975410279712
0.695,3.8,0.021140783502
-0.996,3.391,0.130808554094
0.596,1.392,0.132624306564
0.808,2.941,0.896270712717
1.058,0.876,0.014170507424
0.46,4.059,0.0196842218527
1.309,2.203,0.0196308776299
0.652,1.696,0.749578243891
-1.35,3.993,0.00214326041854
-0.148,2.272,0.988317265717
1.116,3.03,0.122821122328
0.63,1.603,0.61338265698
-0.289,1.888,0.934253965078
-0.866,1.55,0.303937241415
-0.402,0.85,0.0140750423541
-0.548,2.015,0.96093552356
-0.281,1.479,0.353436812714
-0.346,1.129,0.0160118184845
0.14,1.542,0.587348826888
0.7,2.987,0.948062839268
-0.854,3.367,0.328183501929
0.276,1.967,0.979291781089
-0.15,1.837,0.92867189448
-0.691,3.801,0.0171006776881
0.85,1.085,0.0115876885596
-0.274,2.923,0.986553451381
-0.441,1.047,0.0124418451742
-0.827,1.956,0.716424479831
-0.057,0.572,0.0135872126543
0.579,1.477,0.33089727633
0.346,2.736,0.990816863521
0.74,1.991,0.910522199245
1.361,3.504,0.0085651386602
1.235,3.065,0.0236655511776
1.453,1.917,0.0255170982016
1.118,2.081,0.186084211447
1.117,1.32,0.0148967307995
0.738,3.161,0.812488651905
0.726,3.807,0.0225849144347
-1.523,2.18,0.0405702929933
0.3,2.161,0.990303869409
0.592,3.717,0.0457716161944
1.303,1.951,0.0196983799366
-0.933,1.194,0.0232746864452
-0.257,2.096,0.977929232804
0.152,2.258,0.988850890116
0.226,2.016,0.984244322425
-0.14,2.482,0.988760500527
0.695,1.921,0.943901855671
0.772,2.686,0.91106350715
1.307,2.009,0.024364887829
0.274,2.295,0.99108127628
1.249,3.359,0.0126303400111
-0.043,0.938,0.0138752042166
0.163,3.086,0.98555432302
-1.875,3.104,0.0223714565049
-0.634,2.036,0.965856457004
0.106,2.587,0.990855376221
-0.649,1.994,0.942580375959
-0.641,2.955,0.965572742892
0.746,3.547,0.164866127298
-0.764,2.332,0.914582173051
-0.443,1.384,0.113962507175
-0.488,1.584,0.5881634082
0.39,1.538,0.597417957309
-0.01,2.883,0.989309591895
0.428,2.383,0.989664999889
0.246,1.027,0.0109822966001
0.577,3.353,0.628507743366
0.789,2.076,0.918464263383
1.839,2.517,0.0161859024836
1.13,2.006,0.103705172282
-0.819,1.835,0.677320603481
-0.93,1.755,0.45138336271
0.669,1.526,0.393035487604
-0.864,2.479,0.764012527553
1.138,2.304,0.118699140342
0.886,3.34,0.288838244914
-0.303,2.821,0.988080389399
0.696,2.281,0.978165115641
-0.963,2.896,0.433682630887
-0.902,3.797,0.0180805874372
0.546,2.347,0.9765328409
0.813,0.994,0.0117377153677
-0.182,3.264,0.86677427164
0.198,3.074,0.986872023276
0.147,3.476,0.514289156798
0.54,2.305,0.977148847779
1.155,2.916,0.147507586992
-0.056,2.767,0.990413635607
0.953,1.839,0.469722342745
-0.215,0.742,0.0133691765326
0.813,3.403,0.299885893209
-0.09,0.992,0.0184358387566
1.189,2.302,0.0871149660837
0.126,1.176,0.0110610161684
0.304,0.917,0.0116708841815
-0.649,1.969,0.942627714524
0.615,0.893,0.0128655159374
-0.247,1.867,0.924849573836
0.361,2.231,0.989737468611
-0.854,1.489,0.202323474237
-1.102,2.515,0.167898430729
0.09,1.989,0.97789428179
-1.4,2.508,0.0262707818894
0.672,2.064,0.968814619622
-1.144,2.588,0.0789211088686
-0.859,2.991,0.695486619811
1.367,1.828,0.0136746508098
-1.347,2.816,0.0259052807456
0.555,2.19,0.96977478252
0.78,1.942,0.862541009045
0.242,1.248,0.0358063964938
0.149,1.468,0.375170715908
1.563,2.742,0.0155630432563
1.039,2.611,0.386241044829
-0.885,1.97,0.651976685865
1.318,2.016,0.0284970473777
-0.756,2.522,0.904736841687
0.387,3.01,0.983351060105
-0.994,1.376,0.05666782077
0.911,2.272,0.785597774574
0.39,3.457,0.467824518221
1.057,3.428,0.0727607301026
0.782,2.116,0.91508863233
0.12,2.342,0.991501300287
-0.191,2.902,0.987040535491
-0.666,1.688,0.751676214317
-1.803,2.179,0.0372546408863
-0.181,2.712,0.989513963538
-0.574,2.931,0.974537374269
0.596,0.784,0.0111179605355
0.241,2.522,0.989165287319
-0.41,1.657,0.809523176146
-0.323,1.243,0.0316164673942
1.772,2.527,0.0152687216304
-0.788,3.22,0.699484305638
0.028,3.32,0.816823481773
1.375,1.903,0.0164612729316
1.872,3.119,0.010364272299
0.831,2.54,0.904128070506
-0.067,3.344,0.797705339625
1.842,3.019,0.0131384831695
0.654,2.437,0.970855987951
-0.677,3.129,0.905330587051
0.602,2.527,0.980553108497
0.139,1.805,0.933926449043
0.762,2.45,0.93522033018
0.795,1.394,0.0979563019898
-0.314,3.635,0.107752869687
0.045,2.276,0.990936153179
-0.674,0.959,0.026142448195
0.821,1.136,0.0116472446849
-0.689,4.193,0.0149078791804
-0.061,2.809,0.990016342377
1.223,1.414,0.0139348758878
-0.633,3.148,0.932257116421
0.498,3.401,0.589447578257
1.099,3.511,0.035226728618
0.994,1.965,0.381628193828
0.983,2.307,0.550336079399
-0.375,2.767,0.988123388171
0.243,2.012,0.981403175104
-0.393,1.858,0.944437969098
1.094,3.147,0.0970098059193
0.336,0.865,0.0110756385257
-0.47,1.287,0.0266531388161
1.194,1.982,0.0660917148208
0.357,1.654,0.858550148479
-0.455,3.865,0.0246579975082
0.458,2.16,0.989700813577
0.76,2.738,0.924313074378
0.147,2.514,0.990114799812
0.908,2.119,0.763254184338
0.449,1.814,0.925840647835
-0.149,1.702,0.867228968934
-0.283,1.757,0.913885678684
-0.605,1.789,0.870382552804
-1.241,2.167,0.0523548926548
1.295,1.765,0.0182365856132
-0.178,3.956,0.0183286081062
1.146,3.217,0.0769741128484
0.77,3.334,0.468344722195
0.799,3.9,0.012944237078
-0.075,2.545,0.990116920697
0.24,2.104,0.981114500316
1.078,2.361,0.329871505174
-0.579,3.438,0.502429160414
-0.049,1.457,0.313717190167
1.155,2.446,0.171714396951
-0.107,1.258,0.0646610377412
0.367,2.935,0.98915097287
0.68,1.957,0.939845406881
0.734,3.007,0.905375137078
0.974,1.923,0.427044615816
0.876,1.904,0.706703478579
1.016,2.623,0.475387051201
1.113,3.282,0.0558986003153
1.491,2.608,0.0178289390894
0.722,2.617,0.970043553834
0.413,1.722,0.882469709985
0.303,1.113,0.0114953456727
0.948,1.354,0.046650902747
-1.09,3.349,0.0847677398212
-0.682,2.685,0.946374523046
-1.506,2.456,0.0296297547471
0.794,1.11,0.0116751302179
0.174,3.302,0.859374635485
1.256,1.628,0.0163255593456
0.55,2.855,0.966854411057
0.574,1.411,0.204586079828
1.104,2.561,0.180440532855
0.231,1.581,0.663725854863
-0.861,2.328,0.757742357239
0.33,1.832,0.955737979465
-0.962,3.936,0.00890533240827
0.006,1.568,0.640210819345
0.636,2.434,0.967587540873
0.733,1.828,0.849548480541
0.355,0.736,0.0105436420216
-0.924,1.711,0.434962359619
0.211,1.782,0.942586360036
1.558,1.636,0.0125086825794
-1.25,2.659,0.0322513640703
-0.75,2.925,0.88213437952
0.784,1.755,0.731712351434
0.549,0.967,0.0109713224186
1.279,1.521,0.0120178650268
-0.633,1.464,0.295622858014
0.075,2.961,0.987890842026
1.05,2.007,0.289495973998
0.881,2.813,0.773774494852
1.496,2.11,0.0239330805306
0.525,1.478,0.365158078803
-0.403,2.063,0.981739740747
0.627,0.942,0.0137904154776
-0.124,0.968,0.0154353034749
-0.038,2.221,0.989899929362
-0.816,3.021,0.778837257514
-1.22,2.89,0.0290127887903
-0.523,2.786,0.98549625273
1.223,1.469,0.0150611123455
0.374,2.14,0.984868079067
0.873,1.467,0.158198441964
-0.057,2.729,0.990648961739
0.712,2.274,0.974604544162
-0.112,1.672,0.831469492211
-0.557,2.32,0.979729782244
0.786,1.873,0.826623081766
1.423,1.652,0.0141015853161
-0.672,3.155,0.902602454847
0.763,1.113,0.0122109184974
-0.944,3.067,0.501504382187
1.655,1.687,0.0115663320239
0.654,2.906,0.962914807761
0.128,2.111,0.986734986159
0.198,2.734,0.99121108726
-0.258,3.986,0.0191815786185
1.254,2.295,0.0265182583644
-1.009,1.371,0.0483791672729
-0.488,3.676,0.0669051950116
-0.128,1.349,0.0965819873547
-0.366,2.215,0.987178257057
-0.768,2.627,0.903511372481
-1.059,2.462,0.24082944809
0.706,1.589,0.544797041674
0.206,2.028,0.979068034072
0.847,1.799,0.696254388361
-0.893,3.729,0.0251464983084
-0.24,3.423,0.581916844832
-0.313,2.267,0.988468351972
0.138,2.406,0.991341237783
-0.492,3.779,0.0408697233281
-1.006,2.453,0.365277101373
1.143,1.517,0.0355452924721
1.271,3.77,0.00268023369196
0.691,1.746,0.844798800628
-0.194,4.11,0.0185800226754
0.731,1.402,0.136764396752
-0.362,2.219,0.987759261868
1.004,2.162,0.470599344047
-1.326,2.741,0.0248590451476
-0.092,1.448,0.273930180886
1.402,3.083,0.0124267891937
0.6,0.894,0.0113396158995
-1.569,2.378,0.038931996972
0.97,1.49,0.0988891924334
-1.834,1.996,0.0219378770423
0.196,3.462,0.498422275864
-0.559,1.421,0.221218577369
1.232,2.55,0.0351088945916
0.984,4.055,0.014616499407
-0.767,1.15,0.0308194516154
0.719,2.633,0.972137411232
-0.223,1.796,0.920196878314
1.117,1.973,0.123803616949
0.593,1.834,0.925306214892
0.099,1.959,0.981128497901
0.421,2.296,0.987223317395
1.543,2.35,0.0149513759403
0.877,2.693,0.793154147798
1.466,3.707,0.00428877057411
-0.932,3.091,0.542755436369
-1.286,1.388,0.0271851645878
-0.564,1.035,0.0184174562489
0.819,1.339,0.0476799262334
-0.534,2.348,0.981464389102
0.524,3.392,0.607866856803
-0.2,2.777,0.988769923921
1.303,1.603,0.0139987651228
0.802,2.922,0.876720045936
0.427,3.891,0.0213581865836
0.492,0.687,0.017028864631
0.035,2.477,0.990796559173
-1.292,1.832,0.0318895088232
1.218,1.044,0.00332165179149
-0.684,1.533,0.409950451574
1.001,1.909,0.330943938955
-0.961,2.888,0.442102171953
1.191,2.076,0.0998746869751
0.693,2.396,0.976183238971
0.763,2.702,0.931028865008
-0.29,1.453,0.24904570529
-0.335,3.232,0.91124672321
-0.807,3.902,0.0150753612519
-1.089,1.858,0.132955168806
1.399,3.638,0.00386502422065
-0.664,1.299,0.0395918883605
0.183,2.602,0.991208968355
0.15,1.373,0.124869308142
0.403,2.4,0.989811023563
1.149,2.019,0.146091653384
0.341,1.826,0.961184435969
0.968,3.696,0.0262948233603
0.736,2.077,0.927683060939
0.094,1.925,0.979347841809
1.12,2.188,0.189324427098
0.038,2.276,0.990906677728
-0.314,2.315,0.989892500388
0.112,3.833,0.0243444605401
0.927,3.116,0.544981131584
-0.307,3.005,0.980466107976
1.302,2.944,0.0179286304101
-1.08,3.41,0.062659422596
-0.411,2.209,0.986889527512
0.427,4.365,0.0209294590242
0.547,3.552,0.243421759812
-0.337,3.604,0.177741490166
1.038,1.883,0.24538776596
-1.355,3.409,0.0202872001255
1.634,2.344,0.0164113505582
1.764,3.2,0.00840623232626
-1.002,3.463,0.0831992617248
-0.709,4.316,0.014413697314
0.294,1.745,0.92759460592
0.707,2.516,0.971216468769
1.424,1.594,0.0113969356654
0.244,2.511,0.990618370061
-1.386,2.967,0.0194124581091
0.13,1.49,0.455338553113
-0.974,1.973,0.403838307887
-0.446,1.381,0.105133745343
-0.893,2.663,0.750363225622
-0.428,2.053,0.980058385981
-0.23,1.4,0.180407070726
0.729,3.336,0.542274287144
0.959,1.514,0.118514655251
1.077,3.329,0.0884893963215
1.419,2.781,0.0145266949005
-0.594,0.97,0.0172644328021
0.884,1.202,0.0239489882416
1.122,2.617,0.19892793341
-0.14,1.332,0.081412112679
-1.121,2.156,0.151367998599
1.045,2.786,0.399489168003
-1.412,2.684,0.0220082317827
0.788,3.558,0.119934336108
1.088,1.933,0.170852561915
0.478,1.202,0.0435420349953
0.101,2.532,0.99103783534
0.684,2.128,0.967142229041
0.235,1.778,0.942425206644
-0.947,2.493,0.57710665652
0.026,3.814,0.0235046887429
0.328,1.306,0.027140704421
0.968,1.725,0.258938359518
0.23,1.443,0.266468413198
0.383,3.161,0.95843126252
-1.82,2.746,0.0178834774564
0.137,2.437,0.991096503934
0.409,2.345,0.990255598865
1.217,1.794,0.0233521819673
0.866,2.889,0.787167095604
-1.124,3.503,0.0353814773773
0.129,4.19,0.0214600257694
-0.289,1.658,0.808283767032
0.171,3.171,0.966848366659
0.097,1.574,0.657408495757
-1.96,2.911,0.0155187567201
-0.724,3.273,0.680227242696
-0.171,2.569,0.986744108385
1.222,3.246,0.0171854539141
0.651,1.101,0.0162701457854
1.439,1.195,0.00332512805478
0.498,2.317,0.984104827704
0.15,3.078,0.985907262107
1.504,2.084,0.0233071225315
0.975,1.296,0.0149075408934
1.057,2.607,0.352885121476
-0.179,3.374,0.734628463464
1.405,2.73,0.015866161157
-0.437,1.072,0.0124897658225
1.437,2.001,0.0155485659198
-0.853,2.017,0.691701639427
-0.603,4.149,0.0184168367095
-0.051,2.053,0.984421491142
0.729,2.364,0.963098490736
0.671,1.703,0.796237533281
1.023,3.509,0.0627674853827
1.073,1.212,0.0161093762764
0.2,1.079,0.00997631704399
0.567,1.636,0.721220329551
1.177,1.941,0.0731748620172
-0.149,2.132,0.986284858727
1.188,2.972,0.0726498237073
-0.862,1.663,0.421677668579
-0.586,1.085,0.0174282098261
0.884,3.319,0.317562416927
0.95,1.705,0.318589856152
0.823,2.24,0.928396792148
0.356,1.751,0.914687196548
-0.395,2.778,0.987436790471
-1.675,2.944,0.0158244081145
-0.199,2.907,0.987451006651
0.801,1.921,0.850531172411
0.401,2.531,0.990084176354
-0.711,3.596,0.118335347287
0.452,2.598,0.990699012336
0.07,2.846,0.990719486995
-0.094,1.029,0.0185156430804
0.627,2.356,0.976610031087
1.219,2.777,0.0342334040831
-0.594,3.934,0.0184121221549
-0.481,4.334,0.0229912369963
0.792,2.226,0.927510746018
0.611,1.717,0.836887770924
1.159,2.941,0.150343311796
0.516,2.15,0.976759260202
-0.216,0.822,0.0133079470498
0.56,1.589,0.618307519862
0.139,1.569,0.655469419026
1.114,1.824,0.107175892656
1.171,2.09,0.133662944672
0.383,2.772,0.990667012703
